timestamp,run_min,general_cov_thresh,panel_cov_thresh,crate_cov_thresh
2024-02-12 10:34:28.322208-05,304297,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:30.08359-05,304299,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:30.962301-05,304300,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:29.203365-05,304298,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:31.842503-05,304301,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:33.610944-05,304303,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:32.722408-05,304302,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:34.500333-05,304304,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:35.383934-05,304305,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:36.271624-05,304306,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:37.150045-05,304307,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:38.034763-05,304308,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:38.906755-05,304309,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:39.794309-05,304310,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:41.552394-05,304312,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:42.487869-05,304313,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:40.679037-05,304311,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:43.348967-05,304314,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:44.226633-05,304315,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:46.910737-05,304318,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:48.695718-05,304320,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:45.16684-05,304316,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:46.030494-05,304317,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:47.803976-05,304319,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:49.569752-05,304321,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:51.314177-05,304326,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:50.430414-05,304325,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:52.188877-05,304327,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:53.078942-05,304328,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:54.837567-05,304330,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:53.963001-05,304329,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 10:34:55.731289-05,304331,72.4281150159744,75.4993342210386,89.4736842105263
2024-02-12 11:18:59.945275-05,304318,72.4281150159744,75.4993342210386,89.4736842105263
2024-01-19 14:04:12.041902-05,355753,72.4600638977636,74.8335552596538,89.4736842105263
2024-09-30 04:53:57.066305-04,362662,72.4813631522897,75.4993342210386,100.0
2024-01-19 17:15:29.882071-05,355755,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-19 21:06:10.867262-05,355759,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-19 22:07:18.32677-05,355760,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-20 07:05:07.319452-05,355769,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-20 15:45:00.43995-05,355778,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-20 16:52:01.294797-05,355779,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 22:00:47.256348-05,355965,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-26 08:28:46.473177-05,355923,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-26 10:00:52.276791-05,355924,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-26 10:58:47.566581-05,355925,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-26 11:58:48.766514-05,355926,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-26 12:56:01.113649-05,355927,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-26 15:57:52.520452-05,355932,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-26 16:13:49.797596-05,355933,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-26 17:46:17.742106-05,355936,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-26 19:53:19.757129-05,355939,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-26 21:01:30.151822-05,355940,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-26 22:14:29.48264-05,355941,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-26 23:02:38.910294-05,355942,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 00:00:22.329664-05,355943,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 01:01:32.966978-05,355944,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 02:01:26.00998-05,355945,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 03:00:22.91839-05,355946,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 05:00:38.732277-05,355948,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 06:00:39.157574-05,355949,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 07:01:31.569469-05,355950,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 07:59:19.586573-05,355951,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 09:02:35.744686-05,355952,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 10:00:42.844589-05,355953,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 11:02:34.706459-05,355954,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 12:01:33.920703-05,355955,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 13:02:36.81128-05,355956,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 14:02:32.555499-05,355957,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 15:01:33.784898-05,355958,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 15:58:43.26044-05,355959,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 17:01:38.379591-05,355960,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 18:02:28.785355-05,355961,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 19:00:25.732901-05,355962,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 20:02:57.797571-05,355963,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 21:01:35.806879-05,355964,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-27 22:59:32.488782-05,355966,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 00:00:42.16587-05,355967,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 01:01:32.878615-05,355968,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 02:00:39.318258-05,355969,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 03:02:42.442736-05,355970,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 04:03:45.333766-05,355971,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 05:03:47.488278-05,355972,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 06:02:52.226139-05,355973,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 07:01:38.017437-05,355974,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 07:59:42.852131-05,355975,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 09:03:48.519054-05,355976,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 10:03:51.03183-05,355977,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 11:03:47.6666-05,355978,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 12:00:44.748429-05,355979,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 13:00:41.703437-05,355980,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 14:03:03.23431-05,355981,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 15:04:48.386268-05,355982,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 16:01:52.968401-05,355983,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 17:00:46.987454-05,355984,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 18:02:53.36148-05,355985,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 19:02:46.061659-05,355986,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 19:57:32.683035-05,355987,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 21:00:48.893297-05,355988,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 22:00:43.226643-05,355989,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 22:59:44.21456-05,355990,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-28 23:58:33.926712-05,355991,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-29 01:03:06.273728-05,355992,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-29 03:02:27.187532-05,355994,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-29 04:00:10.891351-05,355995,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-29 05:02:45.980071-05,355996,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-29 06:01:31.020708-05,355997,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-29 07:03:47.426363-05,355998,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-29 08:02:08.873634-05,355999,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-29 09:02:46.223463-05,356000,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-29 09:30:44.128079-05,356002,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-29 10:12:05.465243-05,356001,72.5026624068158,74.8335552596538,89.4736842105263
2024-01-30 03:45:07.911068-05,355936,72.5026624068158,74.8335552596538,89.4736842105263
2024-08-22 05:37:17.078223-04,361593,72.5026624068158,75.3661784287617,100.0
2024-01-20 14:45:06.770796-05,355777,72.5133120340788,74.8335552596538,89.4736842105263
2024-01-20 17:48:12.919187-05,355780,72.5133120340788,74.8335552596538,89.4736842105263
2024-01-19 23:05:11.562214-05,355761,72.5239616613419,74.8335552596538,89.4736842105263
2024-01-20 18:48:24.996016-05,355781,72.5239616613419,74.8335552596538,89.4736842105263
2024-01-27 03:59:29.906678-05,355947,72.5239616613419,74.8335552596538,89.4736842105263
2024-05-07 02:30:27.209238-04,358633,72.5239616613419,75.4993342210386,94.7368421052632
2024-09-28 16:48:18.430112-04,362622,72.5239616613419,75.4993342210386,100.0
2024-09-28 19:48:47.526628-04,362625,72.5239616613419,75.4993342210386,100.0
2024-09-28 20:56:29.306241-04,362626,72.5239616613419,75.4993342210386,100.0
2024-09-28 21:59:13.91616-04,362627,72.5239616613419,75.4993342210386,100.0
2024-09-28 22:54:22.892953-04,362628,72.5239616613419,75.4993342210386,100.0
2024-09-28 23:56:19.938765-04,362629,72.5239616613419,75.4993342210386,100.0
2024-09-29 00:52:16.075808-04,362630,72.5239616613419,75.4993342210386,100.0
2024-09-29 03:25:12.102235-04,362633,72.5239616613419,75.4993342210386,100.0
2024-09-29 05:00:50.257973-04,362635,72.5239616613419,75.4993342210386,100.0
2024-09-29 06:03:00.475055-04,362636,72.5239616613419,75.4993342210386,100.0
2024-09-29 07:03:57.40163-04,362637,72.5239616613419,75.4993342210386,100.0
2024-09-29 08:00:55.769064-04,362638,72.5239616613419,75.4993342210386,100.0
2024-09-29 09:04:11.175375-04,362639,72.5239616613419,75.4993342210386,100.0
2024-09-29 10:07:33.947597-04,362640,72.5239616613419,75.4993342210386,100.0
2024-09-29 11:00:38.828696-04,362641,72.5239616613419,75.4993342210386,100.0
2024-09-29 12:00:04.515227-04,362642,72.5239616613419,75.4993342210386,100.0
2024-09-29 13:08:50.172606-04,362643,72.5239616613419,75.4993342210386,100.0
2024-09-29 14:03:35.793417-04,362644,72.5239616613419,75.4993342210386,100.0
2024-09-29 15:05:27.659565-04,362645,72.5239616613419,75.4993342210386,100.0
2024-09-29 16:04:54.54801-04,362646,72.5239616613419,75.4993342210386,100.0
2024-09-29 18:00:32.487048-04,362648,72.5239616613419,75.4993342210386,100.0
2024-09-29 19:04:01.19898-04,362649,72.5239616613419,75.4993342210386,100.0
2024-09-29 20:00:59.503459-04,362650,72.5239616613419,75.4993342210386,100.0
2024-09-29 21:01:58.293037-04,362651,72.5239616613419,75.4993342210386,100.0
2024-09-29 23:00:33.790247-04,362653,72.5239616613419,75.4993342210386,100.0
2024-09-30 00:04:22.905304-04,362654,72.5239616613419,75.4993342210386,100.0
2024-09-30 01:06:49.253178-04,362655,72.5239616613419,75.4993342210386,100.0
2024-09-30 02:05:23.404968-04,362656,72.5239616613419,75.4993342210386,100.0
2024-09-30 03:06:58.973966-04,362657,72.5239616613419,75.4993342210386,100.0
2024-09-30 04:06:54.369253-04,362658,72.5239616613419,75.4993342210386,100.0
2024-09-30 05:03:13.811546-04,362659,72.5239616613419,75.4993342210386,100.0
2024-01-19 20:07:07.560004-05,355758,72.5346112886049,74.8335552596538,89.4736842105263
2024-01-20 05:05:05.373447-05,355767,72.5346112886049,74.8335552596538,89.4736842105263
2024-01-23 11:13:59.461406-05,355848,72.5346112886049,74.8335552596538,89.4736842105263
2024-08-22 10:11:22.850007-04,361602,72.5346112886049,75.3661784287617,100.0
2024-01-19 18:13:49.570533-05,355756,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-19 19:06:33.335951-05,355757,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-20 00:05:09.989907-05,355762,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-20 01:06:09.924833-05,355763,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-20 02:02:59.906461-05,355764,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-20 04:06:09.671811-05,355766,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-20 03:04:06.536774-05,355765,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-20 06:04:06.331412-05,355768,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-20 08:04:18.94348-05,355770,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-20 09:07:21.576708-05,355771,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-20 09:29:17.593222-05,355772,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-20 10:54:17.042492-05,355773,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-20 11:51:01.895744-05,355774,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-20 12:57:24.957024-05,355775,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-20 13:28:36.492863-05,355776,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 14:14:57.211014-05,355827,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-20 19:47:12.814824-05,355782,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-25 10:46:00.224949-05,355898,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-20 20:47:35.357999-05,355783,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-20 21:47:43.390982-05,355784,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-20 22:43:40.989512-05,355785,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-20 23:39:32.430729-05,355786,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-21 02:08:24.758867-05,355791,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-21 03:11:33.727165-05,355792,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-21 04:15:44.601058-05,355793,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-21 05:15:40.55041-05,355794,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-21 06:12:34.036062-05,355795,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-21 07:12:35.787524-05,355796,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-21 08:15:43.214932-05,355797,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-21 09:17:03.495042-05,355798,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-21 10:11:46.579649-05,355799,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-21 11:13:52.681071-05,355800,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-21 12:13:42.461748-05,355801,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-21 13:14:51.031862-05,355802,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-21 14:14:41.824767-05,355803,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-21 15:12:37.331321-05,355804,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-21 16:12:49.199499-05,355805,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-21 17:13:43.264993-05,355806,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-21 18:14:01.423061-05,355807,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-21 19:12:52.445709-05,355808,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-21 20:12:43.780445-05,355809,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-21 21:12:40.521801-05,355810,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-21 22:12:47.8577-05,355811,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-21 23:11:37.908997-05,355812,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 00:14:56.7881-05,355813,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 01:19:05.029098-05,355814,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 02:15:54.67033-05,355815,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 03:17:31.137059-05,355816,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 04:19:30.859771-05,355817,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 05:15:54.855556-05,355818,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 06:10:48.510192-05,355819,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 07:14:57.090463-05,355820,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 08:14:51.519364-05,355821,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 09:15:01.510898-05,355822,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 10:15:00.138589-05,355823,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 11:13:57.511043-05,355824,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 12:13:46.922952-05,355825,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 13:14:58.621162-05,355826,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 16:16:01.819042-05,355829,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 17:16:21.359334-05,355830,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 18:20:02.564502-05,355831,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 19:14:55.392737-05,355832,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 20:17:11.589822-05,355833,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 21:14:50.582318-05,355834,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 22:13:50.503403-05,355835,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-22 23:17:55.621623-05,355836,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-23 00:17:13.847453-05,355837,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-23 02:17:24.167622-05,355839,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-23 03:14:56.248471-05,355840,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-23 04:13:54.412769-05,355841,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-23 05:15:06.398237-05,355842,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-23 06:17:07.615378-05,355843,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-23 07:16:00.003125-05,355844,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-23 08:15:06.500031-05,355845,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-23 13:15:07.850819-05,355850,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-23 09:13:58.008423-05,355846,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-23 10:14:12.243556-05,355847,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-23 12:16:00.590358-05,355849,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-23 14:14:02.115778-05,355851,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-23 15:10:53.97237-05,355852,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-23 16:16:16.470166-05,355853,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-23 17:14:14.013542-05,355854,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-23 18:11:56.061572-05,355855,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-23 19:13:52.333237-05,355856,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-23 20:17:16.847062-05,355857,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-23 22:14:05.901278-05,355859,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-23 23:13:03.229892-05,355860,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 00:32:20.749073-05,355861,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 01:15:16.352475-05,355862,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 02:17:30.370685-05,355863,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 03:19:26.40075-05,355864,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 04:27:20.598731-05,355865,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 05:27:44.077613-05,355866,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 06:15:31.19799-05,355867,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 07:12:54.961082-05,355868,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 08:13:55.702316-05,355869,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 09:13:06.604595-05,355870,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 10:16:57.461378-05,355871,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 11:14:59.337955-05,355872,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 12:14:14.405406-05,355873,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 13:10:56.970058-05,355874,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 14:16:04.670585-05,355875,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 15:12:58.91854-05,355876,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 16:31:28.006323-05,355877,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 17:14:01.135103-05,355878,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 18:15:04.686136-05,355879,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 19:14:03.104981-05,355880,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 20:17:24.91079-05,355881,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 21:17:19.135804-05,355882,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 22:15:02.703048-05,355883,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-24 23:11:51.998967-05,355884,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-25 00:11:02.435606-05,355885,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-25 01:13:59.912354-05,355886,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-25 02:12:55.311916-05,355887,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-25 03:14:13.721824-05,355888,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-25 04:11:53.327822-05,355889,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-25 05:12:03.318821-05,355890,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-25 06:54:36.27995-05,355892,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-25 06:12:57.31195-05,355891,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-25 09:00:07.133548-05,355896,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-25 10:00:04.178667-05,355897,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-25 18:14:38.160211-05,355906,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-25 19:15:02.661997-05,355907,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-25 20:15:03.876362-05,355908,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-25 21:19:13.951626-05,355909,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-25 22:18:13.482916-05,355910,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-25 23:17:37.16967-05,355911,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-26 02:14:02.878215-05,355916,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-26 03:20:27.956417-05,355917,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-26 04:17:18.761749-05,355918,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-26 05:18:21.900222-05,355919,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-26 06:14:21.870814-05,355920,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-26 07:17:03.213814-05,355921,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-26 08:17:32.768381-05,355922,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-26 10:49:26.863163-05,355871,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-26 10:51:17.140668-05,355872,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-26 10:53:08.703255-05,355898,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-26 12:41:03.232214-05,355849,72.5452609158679,74.8335552596538,89.4736842105263
2024-01-29 02:04:57.405775-05,355993,72.5452609158679,74.8335552596538,89.4736842105263
2024-04-04 03:34:10.134275-04,357714,72.5452609158679,75.0998668442077,94.7368421052632
2024-08-21 18:47:48.896488-04,361579,72.5452609158679,75.3661784287617,100.0
2024-08-21 19:51:47.274279-04,361580,72.5452609158679,75.3661784287617,100.0
2024-08-21 20:53:57.379882-04,361581,72.5452609158679,75.3661784287617,100.0
2024-08-21 21:50:46.63574-04,361582,72.5452609158679,75.3661784287617,100.0
2024-08-21 22:48:46.406994-04,361583,72.5452609158679,75.3661784287617,100.0
2024-08-21 23:47:42.35679-04,361584,72.5452609158679,75.3661784287617,100.0
2024-08-22 00:50:53.944289-04,361585,72.5452609158679,75.3661784287617,100.0
2024-08-22 01:51:00.676224-04,361586,72.5452609158679,75.3661784287617,100.0
2024-08-22 02:52:03.676198-04,361587,72.5452609158679,75.3661784287617,100.0
2024-08-22 03:52:05.503466-04,361588,72.5452609158679,75.3661784287617,100.0
2024-08-22 04:50:01.726368-04,361589,72.5452609158679,75.3661784287617,100.0
2024-08-22 05:52:01.122203-04,361590,72.5452609158679,75.3661784287617,100.0
2024-08-22 06:52:10.706401-04,361591,72.5452609158679,75.3661784287617,100.0
2024-08-22 07:47:49.696931-04,361592,72.5452609158679,75.3661784287617,100.0
2024-08-22 10:00:39.123292-04,361599,72.5452609158679,75.3661784287617,100.0
2024-08-22 10:12:57.371925-04,361600,72.5452609158679,75.3661784287617,100.0
2024-08-22 11:43:11.28638-04,361601,72.5452609158679,75.3661784287617,100.0
2024-08-22 12:35:58.227056-04,361603,72.5452609158679,75.3661784287617,100.0
2024-08-22 13:03:52.317729-04,361605,72.5452609158679,75.3661784287617,100.0
2024-08-22 13:53:38.696653-04,361604,72.5452609158679,75.3661784287617,100.0
2024-08-22 16:22:45.097085-04,361608,72.5452609158679,75.3661784287617,100.0
