1,0.768345,1.95748
1,0.782513,1.92496
1,0.762704,2.05024
1,0.777487,2.01778
1,0.791896,1.98517
1,0.80587,1.95249
1,0.819457,1.9198
1,0.801782,2.0453
1,0.815961,2.01261
1,0.829768,1.97981
1,0.843144,1.947
1,0.840621,2.03974
1,0.85416,2.00688
1,0.867335,1.97396
1,0.90428,1.76704
1,0.885946,1.7972
1,0.867334,1.82733
1,0.962474,2.06486
1,0.922508,2.06486
1,0.981834,2.03413
1,0.942491,2.03444
1,0.903102,2.03414
1,0.961875,2.00388
1,0.92311,2.00388
1,0.924498,1.79834
1,0.960473,1.79836
1,0.906185,1.82855
1,0.942483,1.82869
1,0.978787,1.82854
1,0.887541,1.85869
1,0.924157,1.85907
1,0.960812,1.85905
1,0.997428,1.8587
1,0.868583,1.88875
1,0.905481,1.88933
1,0.942487,1.88955
1,0.979466,1.88935
1,1.01639,1.88873
1,0.886473,1.91947
1,0.923795,1.91989
1,0.961174,1.91991
1,0.998477,1.91946
1,0.904755,1.95006
1,0.942483,1.95028
1,0.980219,1.95005
1,0.980683,1.76704
1,1.05392,1.82654
1,1.03505,1.79656
1,1.01644,1.7665
1,1.07109,1.7956
1,1.05224,1.76569
1,1.08798,1.76466
1,0.107855,1.02712
1,0.0482273,0.948625
1,0.0586072,0.982712
1,0.0685237,1.01685
1,0.017784,0.973361
1,0.0286651,1.00729
1,-0.0116196,0.998454
1,0.0175371,0.519382
1,0.108645,0.598811
1,0.0972396,0.564253
1,0.0845411,0.529733
1,0.158024,0.576787
1,0.149048,0.541971
1,0.210694,0.55598
1,0.07768,0.664918
1,0.121368,0.642038
1,0.167852,0.6201
1,0.217274,0.599241
1,0.269542,0.579619
1,0.130822,0.676658
1,0.175494,0.654964
1,0.222748,0.634221
1,0.272566,0.614656
1,0.182427,0.689794
1,0.227718,0.669217
1,0.275339,0.649715
1,0.232237,0.704159
1,0.277866,0.684733
1,0.205945,0.957278
1,0.239808,0.935417
1,0.149175,1.03702
1,0.180392,1.0143
1,0.212612,0.992006
1,0.245737,0.970201
1,0.279807,0.948944
1,0.18738,1.04887
1,0.21894,1.0267
1,0.251427,1.00499
1,0.284736,0.983791
1,0.225026,1.06133
1,0.256827,1.03972
1,0.289473,1.01859
1,0.15069,0.874085
1,0.271624,0.877377
1,0.229195,0.863888
1,0.18581,0.851308
1,0.266181,0.842476
1,0.222382,0.829112
1,0.260403,0.807663
1,0.2748,1.10746
1,0.29416,1.07674
1,0.294759,1.13772
1,0.314142,1.10715
1,0.334127,1.07674
1,0.333525,1.13772
1,0.353532,1.10745
1,0.35157,0.912223
1,0.442532,0.851295
1,0.399146,0.863874
1,0.356713,0.877362
1,0.405934,0.829118
1,0.362134,0.842483
1,0.367929,0.80765
1,0.47086,0.910736
1,0.503898,0.933868
1,0.429332,0.922676
1,0.462862,0.945156
1,0.495279,0.96819
1,0.388531,0.935417
1,0.422367,0.957306
